,Time,Tweet,User,Location,Retweets,Likes
81,2022-11-23 23:48:11+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",VoteHafner,,15207,0
82,2022-11-23 23:48:11+00:00,"RT @Style17strings: @KaivanShroff $104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,486 Ron Jo…",StellaKramer,,9,0
83,2022-11-23 23:48:10+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",SteaminMadMoe,,15207,0
84,2022-11-23 23:48:02+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",homefried3,"Texas, USA",15207,0
85,2022-11-23 23:47:55+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",Karlos_B58,Dominican Republic,15207,0
86,2022-11-23 23:47:37+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",masondc886,Earth - most of the time,15207,0
87,2022-11-23 23:47:33+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",realrockye00,,15207,0
88,2022-11-23 23:47:30+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",GaryMarch18,Michigan,15207,0
89,2022-11-23 23:47:29+00:00,"RT @Strandjunker: The NRA’s Blood Money:

$104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,48…",JVSmooth42,,15207,0
90,2022-11-23 23:47:21+00:00,"@BrianDMcBride $104,456 Rand Paul
$176,274 Ted Cruz
$226,007 Chuck Grassley
$1,267,139 Mitch McConnell
$1,269,486 Ron Johnson
$1,306,130 Marsha Blackburn
$1,391,548 Josh Hawley
$3,303,355 Marco Rubio
$13,647,676 Mitt Romney

Mass shootings are a Republican policy choice.",Style17strings,,5,9
